x,y,cluster_id
-0.944674,-0.114647,1
-0.195139,-0.460247,2
-0.632157,-0.830348,1
-0.935678,-0.429673,1
-0.440290,-0.155898,2
-0.215274,-0.379924,2
-0.382934,-0.402466,2
-0.260183,-0.325397,2
-0.310358,-0.358828,2
-0.139095,-0.503777,2
-0.196773,-0.506295,2
-0.788367,-0.691700,1
-0.914345,-0.415549,1
-0.375139,-0.965129,1
-0.474608,-0.006472,2
-0.736723,-0.705652,1
-0.111151,-0.486311,2
-0.308140,-0.951231,1
-0.904342,-0.496730,1
-0.716556,-0.541368,1
-0.370190,-0.434972,2
-0.123889,-0.516763,2
-0.971924,-0.013031,1
-0.170409,-0.532581,2
-0.402705,-0.375124,2
-0.918775,-0.432213,1
-0.449157,-0.129741,2
-0.080244,-0.527622,2
-0.695943,-0.641946,1
-0.519545,-0.040643,2
-0.408871,-0.314447,2
-0.341304,-0.320172,2
-0.505390,-0.175714,2
-0.483191,-0.064150,2
-1.042123,-0.189420,1
-0.984312,-0.258777,1
-0.595307,-0.856740,1
-0.261737,-0.990005,1
-0.465035,-0.858474,1
-1.033898,-0.074177,1
-0.025220,-1.054031,1
-1.017781,-0.098364,1
-1.001168,-0.264785,1
-0.941533,-0.350168,1
-0.238999,-0.493054,2
-0.450580,-0.220399,2
-0.512107,-0.070129,2
-0.405227,-0.268611,2
-0.527658,-0.014033,2
-0.382725,-0.284207,2
-0.076300,-0.466842,2
-0.070307,-0.465184,2
-0.352949,-0.253536,2
-0.758319,-0.685383,1
-0.948750,-0.423454,1
-0.032481,-0.502802,2
-0.355092,-0.230330,2
-0.196351,-0.418873,2
-0.212920,-0.456794,2
-0.458036,-0.243486,2
-0.285635,-0.470786,2
-0.948286,-0.368185,1
-0.039342,-0.959284,1
-1.013814,-0.128443,1
-0.382605,-0.373774,2
-0.443454,-0.908747,1
-0.317163,-0.195826,2
-0.796789,-0.677949,1
-0.678008,-0.685991,1
-0.695479,-0.788920,1
-0.503813,-0.127442,2
-0.293434,-0.435750,2
-0.169639,-1.042498,1
-0.371919,-0.904006,1
-0.525955,-0.330466,2
-0.369155,-0.262469,2
-0.374135,-0.916320,1
-0.902461,-0.227440,1
-0.215317,-0.327042,2
-0.742541,-0.641165,1
-0.132832,-0.446574,2
-0.415899,-0.872137,1
-0.610044,-0.802927,1
-0.511121,-0.012166,2
-0.804434,-0.462983,1
-0.663395,-0.774378,1
-0.707230,-0.766632,1
-0.156807,-0.358821,2
-0.166416,-0.945098,1
-0.312838,-0.411350,2
-0.132252,-1.022925,1
-0.503081,-0.102027,2
-0.639889,-0.785580,1
-0.819511,-0.665738,1
-0.703291,-0.667821,1
-0.524472,-0.090083,2
-0.369759,-0.309853,2
-0.394516,-0.254476,2
-0.734448,-0.719505,1
-0.164051,-0.465222,2
-0.534836,-0.149149,2
-0.932696,-0.643029,1
-0.770375,-0.618403,1
-0.091409,-0.558329,2
-0.182671,-1.012868,1
-0.921223,-0.420001,1
-1.033684,-0.147464,1
-0.425055,-0.930645,1
-0.935927,-0.175924,1
-0.951033,-0.364649,1
-0.613905,-0.685544,1
-0.503561,-0.288240,2
-0.157258,-0.447523,2
-0.041919,-0.541882,2
-0.984656,-0.048638,1
-0.855690,-0.505035,1
-0.342861,-0.285827,2
-0.864606,-0.573969,1
-0.177556,-0.395617,2
-0.269939,-0.317116,2
-0.848043,-0.525911,1
-1.060260,-0.104486,1
-0.538551,-0.933060,1
-0.465253,-0.128905,2
-0.087976,-0.490072,2
-0.371069,-0.384727,2
-0.829307,-0.477276,1
-0.402648,-0.215753,2
-0.785369,-0.622615,1
-0.239224,-0.549530,2
-0.494166,-0.913595,1
-0.895698,-0.221222,1
-0.629985,-0.783155,1
-0.829188,-0.571451,1
-0.618806,-0.819803,1
-0.045772,-0.509790,2
-0.527026,-0.203904,2
-0.485288,-0.061684,2
-0.467032,-0.315591,2
-0.503762,-0.896641,1
-0.219792,-0.481549,2
-0.892346,-0.357458,1
-0.908109,-0.482546,1
-0.563299,-0.051904,2
-0.637477,-0.898628,1
-0.364066,-0.928893,1
-0.478247,-0.187514,2
-0.817302,-0.657404,1
-0.497164,-0.094058,2
-0.303198,-0.465894,2
-0.925366,-0.359531,1
-0.613616,-0.630872,1
-0.116792,-0.452427,2
-0.442946,-0.919407,1
-0.115401,-0.974917,1
-0.957748,-0.297650,1
-0.485639,-0.876055,1
-0.944907,-0.379728,1
-0.484324,-0.435631,2
-0.724920,-0.760554,1
-0.056389,-0.486561,2
-0.528074,-0.254356,2
-0.981956,-0.483670,1
-0.205988,-0.426925,2
-0.627012,-0.725965,1
-0.181905,-0.405483,2
-0.393391,-0.342647,2
-0.530374,-0.268865,2
-0.903968,-0.137331,1
-0.648394,-0.629290,1
-0.271528,-0.408647,2
-0.070037,-1.033463,1
-0.430023,-0.203506,2
-0.562807,-0.800537,1
-1.040501,-0.370151,1
-0.098802,-0.480226,2
-0.322200,-1.064525,1
-0.933715,-0.015931,1
-0.377617,-0.077613,2
-0.255377,-0.878909,1
-0.127578,-0.422673,2
-0.290148,-0.456873,2
-0.107034,-0.533999,2
-1.115249,-0.059927,1
-0.060093,-0.455867,2
-0.730864,-0.567556,1
-0.385050,-0.335488,2
-0.865036,-0.575016,1
-0.889093,-0.262752,1
-0.228090,-0.399976,2
-0.790446,-0.639924,1
-0.276800,-0.473518,2
-0.985188,-0.098234,1
-0.351842,-0.304946,2
-0.468389,-0.057840,2
-0.425986,-0.074204,2
-0.572792,-0.036256,2
-0.669645,-0.683603,1
-0.929457,-0.463591,1
-0.426155,-0.228895,2
-0.921141,-0.435105,1
-0.265556,-0.569600,2
-0.344874,-0.394342,2
-0.279919,-0.306433,2
-0.522343,-0.073274,2
-0.883297,-0.388009,1
-0.595685,-0.798711,1
-0.366040,-0.863035,1
-0.548044,-0.810269,1
-0.032882,-0.393155,2
-0.360036,-0.964775,1
-0.228941,-0.500061,2
-0.702976,-0.706702,1
-0.787942,-0.602664,1
-0.913275,-0.326945,1
-0.700803,-0.608841,1
-0.172956,-0.423689,2
-0.493088,-0.218457,2
-0.380932,-0.895684,1
-0.333885,-0.380565,2
-0.053085,-0.955985,1
-0.910544,-0.461556,1
-0.364779,-0.360042,2
-1.157508,-0.141274,-1
-0.467535,-0.309029,2
-0.210260,-0.980047,1
-0.083458,-0.536646,2
-0.414831,-0.284469,2
-0.922677,-0.339988,1
-0.910446,-0.243927,1
-0.871620,-0.345226,1
-0.924469,-0.374344,1
-0.183498,-0.461961,2
-0.494093,-0.042430,2
-0.267750,-0.408584,2
-0.170061,-0.983952,1
-0.645203,-0.834726,1
-0.906422,-0.535361,1
-0.470185,-0.058800,2
-0.441697,-0.071931,2
-0.197080,-0.488010,2
-0.975511,-0.184565,1
-0.640781,-0.911583,1
-0.410922,-0.353116,2
-0.246407,-0.461834,2
-0.192506,-0.465530,2
-0.722157,-0.636718,1
-0.332021,-0.346024,2
-0.980453,-0.095766,1
-0.645244,-0.779479,1
-0.261452,-0.416944,2
-0.311613,-0.258867,2
-0.815467,-0.539382,1
-0.095461,-1.086408,1
-0.967534,-0.355309,1
-0.997301,-0.052290,1
-0.233335,-0.507386,2
-0.460844,-0.017988,2
-0.263950,-0.342979,2
-0.129113,-0.513751,2
-0.285873,-0.359901,2
-0.164960,-0.385400,2
-0.796813,-0.556108,1
-0.196669,-0.481530,2
-0.457563,-0.059854,2
-0.505341,-0.247430,2
-0.455624,-0.373922,2
-0.470651,-0.980654,1
-0.922510,-0.555727,1
-0.286799,-0.974198,1
-0.428044,-0.334961,2
-0.434121,-0.392218,2
-0.241354,-0.998106,1
-0.451162,-0.863615,1
-0.480336,-0.101539,2
-0.521549,-0.034605,2
-0.511554,-0.104827,2
-0.848289,-0.408557,1
-0.932346,-0.398353,1
-0.094057,-0.916991,1
-0.858850,-0.534380,1
-0.481340,-0.089035,2
-0.569830,-0.829923,1
-0.075050,-0.484784,2
-0.282494,-0.318532,2
-0.179399,-0.977705,1
-0.072925,-0.463971,2
-0.466324,-0.244161,2
-0.255171,-0.399603,2
-0.824033,-0.476414,1
-0.555139,-0.036164,2
-0.966741,-0.260629,1
-0.882545,-0.359433,1
-0.215270,-0.416794,2
-0.325101,-0.390752,2
-0.282073,-0.325795,2
-0.314608,-0.297417,2
-0.357432,-0.347626,2
-0.042980,-0.379594,2
-0.441810,-0.005021,2
-0.568519,-0.776766,1
-0.314379,-1.027927,1
-0.203964,-0.378337,2
-0.425556,-0.321616,2
-0.401177,-0.204716,2
-0.692666,-0.641955,1
-0.873984,-0.426997,1
-0.833692,-0.528391,1
-0.265701,-0.334725,2
-0.580456,-0.232430,2
-0.157418,-0.960576,1
-0.050852,-0.492197,2
-0.080321,-0.511531,2
-0.914830,-0.446845,1
-0.491456,-0.920621,1
-0.374285,-0.396264,2
-0.393747,-0.277253,2
-0.431297,-0.479485,2
-0.440778,-0.331679,2
-0.112950,-0.939079,1
-0.644221,-0.691729,1
-0.422794,-0.300291,2
-0.815434,-0.597906,1
-0.520590,-0.229226,2
-0.468375,-0.022249,2
-0.965017,-0.311198,1
-0.118861,-1.046493,1
-0.315916,-0.366538,2
-0.306666,-0.356548,2
-0.237819,-0.362137,2
-0.437422,-0.077513,2
-0.376631,-0.338668,2
-0.560068,-0.096773,2
-0.968722,-0.490348,1
-0.474913,-0.294215,2
-0.117037,-0.499547,2
-0.272138,-0.358696,2
-0.091518,-1.020752,1
-0.930245,-0.436433,1
-0.849139,-0.562335,1
-0.398165,-1.042013,1
-0.466967,-0.324632,2
-0.756477,-0.680603,1
-0.477771,-0.986195,1
-0.134289,-0.447297,2
-0.546559,-0.957134,1
-0.213829,-0.525450,2
-0.498245,-0.020269,2
-0.697207,-0.848508,1
-0.494256,-0.106182,2
-0.951805,-0.429164,1
-0.318865,-0.490341,2
-0.379427,-0.320274,2
-0.463643,-0.110296,2
-1.003931,-0.382494,1
-0.961487,-0.482950,1
-0.283938,-0.469122,2
-0.949217,-0.172353,1
-0.536010,-0.033915,2
-0.594212,-0.851483,1
-0.670459,-0.697703,1
-0.347005,-0.920062,1
-0.582289,-0.055320,2
-0.516788,-0.122781,2
-0.020822,-0.475663,2
-0.285158,-1.006635,1
-0.853924,-0.560666,1
-0.209091,-0.371547,2
-0.164743,-0.935149,1
-0.204070,-0.397891,2
-0.486264,-0.053857,2
-0.018168,-0.467720,2
-0.540147,-0.821242,1
-0.404918,-0.926556,1
-0.381776,-0.302831,2
-0.453463,-0.907177,1
-0.262737,-0.406885,2
-0.271675,-0.994835,1
-0.135997,-0.999896,1
-0.901061,-0.332780,1
-0.316879,-0.346874,2
-0.419206,-0.116429,2
-0.468297,-0.039909,2
-0.457225,-0.894072,1
-0.060316,-0.516503,2
-0.154545,-0.452927,2
-1.000759,-0.043684,1
-0.460735,-0.285537,2
-1.010060,-0.259372,1
-0.427265,-0.326805,2
-0.788582,-0.679971,1
-0.336623,-0.824260,1
-0.474089,-0.841049,1
-0.482938,-0.026683,2
-0.067152,-0.531459,2
-0.318296,-1.040328,1
-0.394486,-0.248430,2
-0.155777,-0.925744,1
-0.415412,-0.392876,2
-0.302248,-0.479957,2
-0.402832,-0.443740,2
-0.278015,-0.902322,1
-0.443677,-0.170858,2
-0.390827,-0.306149,2
-0.071645,-1.012541,1
-0.474937,-0.162065,2
-0.130300,-0.453817,2
-0.218478,-0.393760,2
-0.356420,-0.330757,2
-0.490131,-0.837010,1
-0.798413,-0.567341,1
-0.187652,-0.584706,2
-0.133385,-0.497146,2
-0.181893,-0.401956,2
-0.553978,-0.844364,1
-0.857895,-0.562994,1
-0.428471,-0.200801,2
-0.980829,-0.131089,1
-0.309720,-0.278954,2
-0.359795,-0.958721,1
-0.156562,-0.503219,2
-0.367781,-0.885682,1
-1.001488,-0.253101,1
-0.352716,-0.272649,2
-0.559277,-0.085042,2
-0.814771,-0.637143,1
-1.027775,-0.090723,1
-0.325070,-1.029695,1
-0.442845,-0.096945,2
-0.169202,-0.513024,2
-0.897434,-0.145229,1
-0.476977,-0.911222,1
-0.417701,-0.162912,2
-0.060465,-0.966112,1
-0.081427,-0.469272,2
-0.202549,-0.348826,2
-0.415453,-0.862999,1
-0.857967,-0.285057,1
-0.344849,-0.915130,1
-0.241837,-0.931531,1
-0.596129,-0.730179,1
-0.167558,-0.290784,2
-0.760174,-0.690137,1
-0.081607,-0.540952,2
-0.469376,-0.900140,1
-0.424628,-0.353397,2
-0.108888,-0.938540,1
-0.946958,-0.342888,1
-0.864106,-0.248988,1
-0.425229,-0.829709,1
-0.144060,-0.517243,2
-0.425497,-0.127986,2
-0.438839,-0.278525,2
-0.515048,-0.072031,2
-0.149033,-0.954529,1
-0.056515,-1.006554,1
-0.941138,-0.110955,1
-0.271419,-0.548665,2
-0.546427,-0.865073,1
-0.274001,-0.467727,2
-0.422708,-0.014374,2
-0.912992,-0.186989,1
-0.201102,-0.518953,2
-0.837640,-0.403344,1
-0.432018,-0.106127,2
-0.457203,-0.943602,1
-0.544896,-0.173643,2
-0.489833,-0.036479,2
-0.430619,-0.204839,2
-0.392323,-0.251180,2
-0.525055,-0.092052,2
-0.126838,-1.027230,1
-0.703997,-0.618832,1
-0.843852,-0.644287,1
-0.846884,-0.529237,1
-0.265280,-0.353020,2
-0.148760,-0.484700,2
-0.236198,-0.432613,2
-0.516460,-0.313237,2
-0.583446,-0.766244,1
-0.343652,-0.351805,2
-0.511148,-0.108495,2
-0.503701,-0.134297,2
-0.142599,-0.434706,2
-0.434589,-0.360541,2
-0.921105,-0.333190,1
-0.217862,-0.384883,2
-1.018991,-0.159218,1
-0.437050,-0.338078,2
-0.561401,-0.031454,2
-0.134012,-0.504115,2
-0.459357,-0.218675,2
-0.991170,-0.027424,1
-0.991881,-0.006126,1
-0.444212,-0.881648,1
-0.885711,-0.433735,1
-0.835789,-0.486166,1
-0.461627,-0.276593,2
-0.046517,-0.880923,1
-0.294903,-0.321677,2
-0.435316,-0.348211,2
-0.728994,-0.680778,1
-0.442103,-0.147966,2
-0.423706,-0.933312,1
-0.124801,-0.997656,1
-0.335171,-0.286594,2
-0.320839,-0.438823,2
-0.505507,-0.072118,2
-0.297409,-0.347984,2
-0.369157,-0.922004,1
-0.394269,-0.335057,2
-0.096249,-0.552906,2
-0.990874,-0.324755,1
-0.460495,-0.867721,1
-0.523490,-0.018035,2
-0.388213,-0.994191,1
-0.369878,-0.357112,2
-0.483427,-0.084783,2
-0.776043,-0.643781,1
-0.087283,-1.004586,1
-0.914378,-0.324019,1
-0.660354,-0.831182,1
-0.962049,-0.307388,1
-0.194667,-0.962464,1
-0.324742,-0.969501,1
-0.918358,-0.314636,1
-0.917700,-0.346346,1
-0.218768,-0.438969,2
-0.164335,-0.369389,2
-0.384486,-0.999523,1
-0.135797,-0.455085,2
-0.347501,-0.348554,2
-0.105712,-0.569745,2
-0.895426,-0.563331,1
-0.868600,-0.583808,1
-0.576225,-0.016924,2
-0.078291,-0.481838,2
-0.280224,-0.373461,2
-0.418809,-0.981517,1
-0.480678,-0.358007,2
-0.497369,-0.131802,2
-0.964994,-0.270646,1
-0.899851,-0.300218,1
-0.953996,-0.478029,1
-0.359675,-0.996109,1
-0.466960,-0.862063,1
-0.048355,-0.553538,2
-0.687313,-0.842441,1
-1.003570,-0.298407,1
-0.372376,-0.410919,2
-0.636220,-0.876185,1
-0.172037,-0.469558,2
-0.144048,-0.480996,2
-0.083681,-1.023321,1
-0.214476,-0.431460,2
-0.346098,-0.829389,1
-1.005173,-0.212835,1
-0.271939,-0.379534,2
-0.235177,-0.385382,2
-0.019241,-0.558049,2
-0.246589,-0.999612,1
-0.384090,-0.074425,2
-0.236737,-0.389674,2
-0.911001,-0.569605,1
-0.313981,-0.373754,2
-0.250179,-0.434205,2
-0.830777,-0.570501,1
-0.513872,-0.169362,2
-0.942964,-0.454539,1
-0.303366,-0.350773,2
-0.623498,-0.870148,1
-0.076117,-0.554292,2
-0.393693,-0.298848,2
-0.954870,-0.466867,1
-0.122102,-0.913408,1
-0.822255,-0.380836,1
-0.356008,-0.350363,2
-0.383182,-0.398449,2
-0.692817,-0.649825,1
-0.438719,-0.935029,1
-0.228459,-0.943652,1
-0.475838,-0.115385,2
-0.034309,-0.405871,2
-0.648263,-0.186664,-1
-0.123697,-0.366899,2
-0.936198,-0.314853,1
-0.088555,-0.538643,2
-0.362105,-0.973190,1
-0.598731,-0.773469,1
-0.496567,-0.839919,1
-0.481134,-0.275744,2
-0.434410,-0.216032,2
-0.786593,-0.574247,1
-0.288786,-1.015664,1
-0.928521,-0.430332,1
-0.773578,-0.621294,1
-0.550406,-0.074435,2
-0.078680,-0.980559,1
-0.619008,-0.671281,1
-0.541913,-0.129067,2
-0.420519,-0.903594,1
-0.248443,-0.439554,2
-0.889403,-0.362113,1
-0.402030,-0.926526,1
-0.821017,-0.633363,1
-0.511747,-0.218509,2
-0.345868,-0.969709,1
-0.430409,-0.373352,2
-0.368229,-0.480738,2
-1.017615,-0.303137,1
-0.613829,-0.654102,1
-0.248419,-0.390264,2
-0.323095,-0.922222,1
-0.488886,-0.018133,2
-0.434637,-0.176696,2
-0.272691,-0.460808,2
-0.040752,-0.504523,2
-0.477428,-0.225736,2
-0.313204,-0.923648,1
-0.317765,-0.493148,2
-1.009647,-0.038525,1
-0.555832,-0.163808,2
-0.901656,-0.506210,1
-0.806212,-0.476885,1
-0.281335,-0.478810,2
-0.170301,-0.452984,2
-0.016655,-0.507257,2
-0.368091,-0.444070,2
-0.085142,-0.438413,2
-0.280065,-0.483421,2
-0.445880,-0.331119,2
-0.349725,-1.010333,1
-0.423422,-0.263490,2
-0.257764,-0.456742,2
-0.343888,-0.240019,2
-0.632357,-0.775139,1
-0.237856,-0.344621,2
-0.967612,-0.426962,1
-0.404388,-0.166897,2
-0.537196,-0.215575,2
-0.845509,-0.526938,1
-1.013271,-0.057484,1
-0.361856,-0.239358,2
-0.369417,-0.317978,2
-0.271285,-0.943095,1
-0.427071,-0.844502,1
-0.265032,-0.986977,1
-0.395192,-0.222021,2
-0.363791,-0.435005,2
-0.136512,-0.517823,2
-0.161217,-0.992039,1
-0.903484,-0.087195,1
-0.281779,-0.975294,1
-0.807339,-0.647904,1
-0.943859,-0.320200,1
-0.951216,-0.113147,1
-0.414549,-0.328774,2
-0.403046,-0.019291,2
-0.472138,-0.017518,2
-0.102020,-0.988153,1
-0.151845,-1.019719,1
-0.411751,-0.992936,1
-0.200449,-0.479323,2
-0.140798,-0.482833,2
-0.062339,-0.538178,2
-0.482689,-0.176959,2
-0.527495,-0.924003,1
-0.462472,-0.112737,2
-0.481631,-0.863524,1
-0.834310,-0.410748,1
-0.981686,-0.056453,1
-0.074729,-0.574493,2
-1.062118,-0.208783,1
-0.588218,-0.769943,1
-0.400726,-0.364574,2
-0.151781,-0.480384,2
-0.343116,-0.991594,1
-1.020178,-0.278570,1
-0.201911,-0.487296,2
-0.485498,-0.098727,2
-0.570554,-0.031520,2
-0.500350,-0.939338,1
-0.427293,-0.970817,1
-0.933017,-0.141544,1
-0.383409,-0.411531,2
-0.957274,-0.143291,1
-0.055706,-0.994696,1
-0.516230,-0.036017,2
-0.475071,-0.970644,1
-0.440157,-0.147601,2
-0.115376,-1.003469,1
-0.015372,-0.542493,2
-0.893096,-0.476361,1
-0.323425,-0.890160,1
-0.442771,-0.799383,1
-0.097403,-1.032700,1
-0.319181,-0.850140,1
-0.327015,-0.974412,1
-0.994899,-0.306541,1
-0.559569,-0.868807,1
-0.105738,-0.998941,1
-0.337356,-0.419007,2
-0.277532,-0.413522,2
-1.035796,-0.018502,1
-0.541115,-0.080219,2
-0.892677,-0.252288,1
-0.216774,-0.955411,1
-0.348340,-0.429080,2
-0.882097,-0.380124,1
-0.115931,-0.904653,1
-0.297621,-1.005242,1
-0.015630,-0.525962,2
-0.841976,-0.468608,1
-0.490075,-0.299439,2
-0.333676,-0.983308,1
-0.910406,-0.072605,1
-0.270590,-1.001393,1
-0.323681,-0.318859,2
-0.101434,-0.902496,1
-0.286632,-0.369323,2
-0.337813,-0.429237,2
-0.932344,-0.156395,1
-0.460144,-0.204370,2
-0.435626,-0.194502,2
-0.287534,-0.963629,1
-0.961030,-0.200602,1
-0.440197,-0.870696,1
-0.905258,-0.453523,1
-0.522198,-0.052097,2
-0.132371,-1.022326,1
-0.437676,-0.241924,2
-0.729363,-0.769384,1
-0.469112,-0.292301,2
-0.591895,-0.074093,2
-0.469658,-0.298327,2
-0.886029,-0.541486,1
-0.167115,-0.444674,2
-0.959090,-0.101153,1
-1.040077,-0.250128,1
-0.274809,-0.462649,2
-0.710629,-0.727741,1
-0.422916,-0.264574,2
-0.798407,-0.656915,1
-0.596545,-0.715352,1
-0.264737,-0.365184,2
-0.472501,-0.180530,2
-0.157354,-0.420447,2
-1.062171,-0.256113,1
-1.036008,-0.112466,1
-0.575598,-0.833335,1
-0.336985,-0.536764,2
-0.074551,-0.506416,2
-0.350965,-0.898738,1
-0.596196,-0.772344,1
-0.804555,-0.701070,1
-0.396930,-1.021475,1
-0.278911,-0.450877,2
-0.726703,-0.581834,1
-0.442403,-0.303737,2
-0.042060,-1.082408,1
-0.445775,-0.959463,1
-0.234889,-0.389623,2
-0.572201,-0.858573,1
-0.484711,-0.112431,2
-0.115708,-0.439596,2
-0.081871,-1.005113,1
-0.284396,-0.477873,2
-0.993125,-0.184318,1
-0.380562,-0.309511,2
-0.298989,-0.379208,2
-0.139435,-0.544413,2
-0.133502,-0.425997,2
-0.557968,-0.180306,2
-0.319524,-0.940270,1
-0.135115,-0.565897,2
-0.733953,-0.666923,1
-0.806310,-0.393879,1
-0.103225,-0.943390,1
-0.283880,-0.543430,2
-0.502030,-0.923134,1
-1.000011,-0.152937,1
-1.015213,-0.528241,-1
-0.386772,-0.276639,2
-0.978057,-0.131649,1
-0.643951,-0.729356,1
-0.268946,-0.456380,2
-0.197899,-1.000754,1
-0.299815,-0.838050,1
-0.523833,-0.822897,1
-0.536644,-0.037769,2
-0.064732,-0.333773,2
-0.750447,-0.637768,1
-0.241468,-1.006589,1
-0.999351,-0.269230,1
-0.217392,-0.503649,2
-0.299525,-0.978183,1
-0.179112,-0.523434,2
-0.237230,-0.557382,2
-0.171489,-0.508292,2
-0.475813,-0.071829,2
-0.276213,-1.009023,1
-0.534318,-0.249559,2
-0.290133,-0.970937,1
-0.193166,-0.989215,1
-0.378648,-0.394830,2
-0.496281,-0.020381,2
-0.486141,-0.029667,2
-0.649732,-0.644936,1
-0.074005,-0.494015,2
-0.110883,-1.089150,1
-0.043439,-0.517873,2
-0.570545,-0.048350,2
-0.140911,-0.519269,2
-0.990315,-0.005829,1
-0.346253,-0.455476,2
-0.129025,-1.002576,1
-0.588738,-0.880855,1
-0.858679,-0.299160,1
-0.857479,-0.678947,1
-0.448583,-0.365425,2
-0.884652,-0.570679,1
-0.421588,-0.246851,2
-0.446611,-0.849506,1
-0.492507,-0.127333,2
-0.175194,-0.477938,2
-0.227041,-0.513823,2
-0.458558,-0.020324,2
-0.670039,-0.628680,1
-0.962190,-0.415920,1
-0.952492,-0.280988,1
-0.256150,-0.451821,2
-0.275896,-1.018221,1
-0.479304,-0.910197,1
-0.016649,-1.006542,1
-0.437373,-0.204057,2
-0.241650,-0.368274,2
-0.723684,-0.637563,1
-0.420262,-0.899770,1
-0.423535,-0.328172,2
-0.430641,-0.268786,2
-0.182100,-0.484028,2
-0.220775,-0.466944,2
-0.614805,-0.789364,1
-0.059803,-0.483084,2
-0.414425,-0.294033,2
-0.079408,-0.480254,2
-0.290311,-0.316164,2
-0.129503,-0.477699,2
-0.474954,-0.196898,2
-0.983271,-0.009638,1
-0.147110,-1.041042,1
-1.036081,-0.045382,1
-0.261372,-0.336095,2
-1.025563,-0.274311,1
-0.027547,-0.436044,2
-0.825349,-0.188001,1
-0.176917,-0.463728,2
-0.517900,-0.069409,2
-0.633405,-0.808590,1
-0.964716,-0.361367,1
-0.556088,-0.935152,1
-0.131655,-0.595294,2
-0.144304,-0.489740,2
-0.554118,-0.746165,1
-0.839272,-0.651781,1
-0.347320,-0.389097,2
-0.020460,-1.001601,1
-0.450420,-0.294534,2
-0.457483,-0.847459,1
-1.020208,-0.009698,1
-0.438217,-0.201401,2
-0.706627,-0.660106,1
-0.408326,-0.186734,2
-0.316526,-0.341102,2
-0.063275,-0.494659,2
-0.257520,-0.878900,1
-0.200944,-0.908639,1
-0.050295,-0.510497,2
-0.423591,-0.295252,2
-0.281465,-0.476808,2
-0.433279,-0.084417,2
-0.344134,-0.368459,2
-0.499667,-0.077816,2
-0.680910,-0.782654,1
-0.575434,-0.049815,2
-0.414944,-0.934523,1
-0.837108,-0.222011,1
-0.744195,-0.750937,1
-0.980183,-0.294814,1
-0.829285,-0.468074,1
-0.844140,-0.038406,1
-0.807570,-0.648430,1
-0.160008,-0.526802,2
-0.945497,-0.250797,1
-0.331906,-0.453814,2
-0.682132,-0.685628,1
-0.115714,-0.461208,2
-0.516623,-0.846910,1
-0.292895,-0.396581,2
-0.492628,-0.173110,2
-0.460423,-0.121992,2
-0.214806,-0.335267,2
-0.034968,-0.429304,2
-0.942002,-0.267943,1
-0.564786,-0.005286,2
-0.029084,-0.945878,1
-0.441210,-0.850345,1
-0.236867,-0.422302,2
-0.947210,-0.182824,1
-0.491768,-0.294513,2
-0.547344,-0.880517,1
-0.088087,-0.531628,2
-0.857318,-0.446854,1
-0.987091,-0.191158,1
-0.209642,-0.899483,1
-0.438680,-0.392379,2
-0.843178,-0.365261,1
-0.304191,-0.954398,1
-0.188408,-0.388675,2
-0.586884,-0.797455,1
-0.271147,-0.417110,2
-0.692784,-0.777185,1
-1.058039,-0.111022,1
-0.423754,-0.106523,2
-0.473564,-0.063969,2
-0.852192,-0.570619,1
-0.505460,-0.048547,2
-0.177784,-0.954734,1
-1.099326,-0.025293,1
-0.242089,-0.384508,2
-0.106016,-0.526296,2
-0.518915,-0.751549,1
-0.116461,-0.476495,2
-0.784815,-0.597230,1
-0.073904,-0.437138,2
-0.382859,-0.878213,1
-0.549846,-0.803551,1
-0.900186,-0.337164,1
-0.486296,-0.341773,2
-0.567028,-0.765248,1
-0.350252,-0.406611,2
-0.207763,-0.420663,2
-0.932447,-0.398645,1
-0.517417,-0.141052,2
-0.241999,-0.390635,2
-1.036857,-0.035359,1
-0.510253,-0.264653,2
-0.322852,-0.305707,2
-0.507154,-0.121817,2
-0.577118,-0.967445,1
-0.871174,-0.438443,1
-0.189601,-1.006690,1
-0.339619,-0.431127,2
-0.081446,-0.547274,2
-1.094363,-0.325588,1
-0.341186,-0.335008,2
-0.421025,-0.394157,2
-0.800634,-0.479427,1
-0.308027,-0.876822,1
-0.376733,-0.442153,2
-1.056358,-0.082916,1
-0.371913,-0.924757,1
-0.083514,-0.597504,2
-0.497502,-0.120897,2
-0.182396,-0.434994,2
-0.322952,-0.420119,2
-0.485341,-0.924885,1
-0.438399,-0.284843,2
-0.242305,-1.022458,1
-0.470281,-0.164235,2
-0.673984,-0.722010,1
-0.985286,-0.349499,1
-0.964791,-0.073878,1
-0.513159,-0.226792,2
-0.940047,-0.356020,1
-1.002292,-0.283929,1
-0.047308,-0.455204,2
-0.335044,-0.263519,2
-0.632396,-0.783167,1
-0.031737,-0.525058,2
-0.802036,-0.568582,1
-0.263538,-0.291227,2
-0.669375,-0.665140,1
-0.025531,-0.519384,2
-0.463823,-0.871170,1
-0.986724,-0.057787,1
-0.352123,-0.443282,2
-0.051309,-1.039066,1
-0.472160,-0.899548,1
-1.060915,-0.118555,1
-0.925866,-0.162587,1
-0.338816,-0.302446,2
-0.931436,-0.461533,1
-0.967019,-0.414195,1
-0.115727,-0.952651,1
-0.505352,-0.011828,2
-0.956086,-0.286678,1
-0.939507,-0.454954,1
-0.572584,-0.750041,1
